scientific_name,taxon_id,iconic_taxon_name,kingdom,class,order,family,genus,species,common_name,taxon_rank
Amblytropidia australis,757511,Insecta,Animalia,Insecta,Orthoptera,Acrididae,Amblytropidia,Amblytropidia australis,,species
Borellia bruneri,758099,Insecta,Animalia,Insecta,Orthoptera,Acrididae,Borellia,Borellia bruneri,,species
Dichroplus conspersus,762593,Insecta,Animalia,Insecta,Orthoptera,Acrididae,Dichroplus,Dichroplus conspersus,,species
Dichroplus elongatus,423665,Insecta,Animalia,Insecta,Orthoptera,Acrididae,Dichroplus,Dichroplus elongatus,Tucura de los Alfalfares,species
Dichroplus pratensis,762596,Insecta,Animalia,Insecta,Orthoptera,Acrididae,Dichroplus,Dichroplus pratensis,,species
Euplectrotettix ferrugineus,758108,Insecta,Animalia,Insecta,Orthoptera,Acrididae,Euplectrotettix,Euplectrotettix ferrugineus,,species
Fenestra bohlsii,757523,Insecta,Animalia,Insecta,Orthoptera,Acrididae,Fenestra,Fenestra bohlsii,,species
Haroldgrantia lignosa,762515,Insecta,Animalia,Insecta,Orthoptera,Acrididae,Haroldgrantia,Haroldgrantia lignosa,,species
Laplatacris dispar,758079,Insecta,Animalia,Insecta,Orthoptera,Acrididae,Laplatacris,Laplatacris dispar,,species
Leptysma argentina,758488,Insecta,Animalia,Insecta,Orthoptera,Acrididae,Leptysma,Leptysma argentina,,species
Metaleptea adspersa,497388,Insecta,Animalia,Insecta,Orthoptera,Acrididae,Metaleptea,Metaleptea adspersa,,species
Orphulella punctata,293393,Insecta,Animalia,Insecta,Orthoptera,Acrididae,Orphulella,Orphulella punctata,,species
Paulinia acuminata,523518,Insecta,Animalia,Insecta,Orthoptera,Acrididae,Paulinia,Paulinia acuminata,,species
Rhammatocerus pictus,758123,Insecta,Animalia,Insecta,Orthoptera,Acrididae,Rhammatocerus,Rhammatocerus pictus,,species
Ronderosia bergii,762571,Insecta,Animalia,Insecta,Orthoptera,Acrididae,Ronderosia,Ronderosia bergii,,species
Schistocerca flavofasciata,568638,Insecta,Animalia,Insecta,Orthoptera,Acrididae,Schistocerca,Schistocerca flavofasciata,Langosta de Líneas Claras,species
Scotussa cliens,545088,Insecta,Animalia,Insecta,Orthoptera,Acrididae,Scotussa,Scotussa cliens,Tucura del falso caraguatá,species
Scotussa impudica,762583,Insecta,Animalia,Insecta,Orthoptera,Acrididae,Scotussa,Scotussa impudica,,species
Sinipta hectorisperonii,757530,Insecta,Animalia,Insecta,Orthoptera,Acrididae,Sinipta,Sinipta hectorisperonii,,species
Staurorhectus longicornis,757715,Insecta,Animalia,Insecta,Orthoptera,Acrididae,Staurorhectus,Staurorhectus longicornis,,species
Stenopola pallida,762522,Insecta,Animalia,Insecta,Orthoptera,Acrididae,Stenopola,Stenopola pallida,,species
Tucayaca gracilis,743356,Insecta,Animalia,Insecta,Orthoptera,Acrididae,Tucayaca,Tucayaca gracilis,,species
Gryllodes sigillatus,154340,Insecta,Animalia,Insecta,Orthoptera,Gryllidae,Gryllodes,Gryllodes sigillatus,grillo doméstico de los trópicos,species
Miogryllus verticalis,129136,Insecta,Animalia,Insecta,Orthoptera,Gryllidae,Miogryllus,Miogryllus verticalis,,species
Oecanthus pictus,633783,Insecta,Animalia,Insecta,Orthoptera,Gryllidae,Oecanthus,Oecanthus pictus,,species
Ornebius alatus,892030,Insecta,Animalia,Insecta,Orthoptera,Mogoplistidae,Ornebius,Ornebius alatus,,species
Ommexecha virens,759935,Insecta,Animalia,Insecta,Orthoptera,Ommexechidae,Ommexecha,Ommexecha virens,,species
Pachyossa signata,759937,Insecta,Animalia,Insecta,Orthoptera,Ommexechidae,Pachyossa,Pachyossa signata,,species
Spathalium audouinii,759938,Insecta,Animalia,Insecta,Orthoptera,Ommexechidae,Spathalium,Spathalium audouinii,,species
Orienscopia costulata,761195,Insecta,Animalia,Insecta,Orthoptera,Proscopiidae,Orienscopia,Orienscopia costulata,,species
Ripipteryx notata,762203,Insecta,Animalia,Insecta,Orthoptera,Ripipterygidae,Ripipteryx,Ripipteryx notata,,species
Alcamenes clarazianus,763591,Insecta,Animalia,Insecta,Orthoptera,Romaleidae,Alcamenes,Alcamenes clarazianus,,species
Chromacris speciosa,320746,Insecta,Animalia,Insecta,Orthoptera,Romaleidae,Chromacris,Chromacris speciosa,Langosta Rayada,species
Coryacris angustipennis,424369,Insecta,Animalia,Insecta,Orthoptera,Romaleidae,Coryacris,Coryacris angustipennis,Tucura de patas espinosas,species
Diponthus electus,760341,Insecta,Animalia,Insecta,Orthoptera,Romaleidae,Diponthus,Diponthus electus,,species
Staleochlora viridicata,424367,Insecta,Animalia,Insecta,Orthoptera,Romaleidae,Staleochlora,Staleochlora viridicata,Tucura verde,species
Tropidacris collaris,487164,Insecta,Animalia,Insecta,Orthoptera,Romaleidae,Tropidacris,Tropidacris collaris,Tara,species
Xyleus discoideus,256804,Insecta,Animalia,Insecta,Orthoptera,Romaleidae,Xyleus,Xyleus discoideus,Saltamonte perezoso,species
Xyleus discoideus discoideus,1115355,Insecta,Animalia,Insecta,Orthoptera,Romaleidae,Xyleus,Xyleus discoideus,,subspecies
Xyleus laevipes,763619,Insecta,Animalia,Insecta,Orthoptera,Romaleidae,Xyleus,Xyleus laevipes,,species
Zoniopoda iheringi,763638,Insecta,Animalia,Insecta,Orthoptera,Romaleidae,Zoniopoda,Zoniopoda iheringi,,species
Zoniopoda tarsata,424365,Insecta,Animalia,Insecta,Orthoptera,Romaleidae,Zoniopoda,Zoniopoda tarsata,Tucura multicolor,species
Burgilis curta,1022272,Insecta,Animalia,Insecta,Orthoptera,Tettigoniidae,Burgilis,Burgilis curta,,species
Cohnia transfuga,1179851,Insecta,Animalia,Insecta,Orthoptera,Tettigoniidae,Cohnia,Cohnia transfuga,,species
Conocephalus longipes,794429,Insecta,Animalia,Insecta,Orthoptera,Tettigoniidae,Conocephalus,Conocephalus longipes,Langosta verde de pastizal,species
Dasyscelus normalis,788146,Insecta,Animalia,Insecta,Orthoptera,Tettigoniidae,Dasyscelus,Dasyscelus normalis,,species
Dysonia elegans,1062100,Insecta,Animalia,Insecta,Orthoptera,Tettigoniidae,Dysonia,Dysonia elegans,,species
Grammadera clara,497372,Insecta,Animalia,Insecta,Orthoptera,Tettigoniidae,Grammadera,Grammadera clara,,species
Ligocatinus spinatus,867827,Insecta,Animalia,Insecta,Orthoptera,Tettigoniidae,Ligocatinus,Ligocatinus spinatus,,species
Neoconocephalus brevis,874477,Insecta,Animalia,Insecta,Orthoptera,Tettigoniidae,Neoconocephalus,Neoconocephalus brevis,,species
Neoconocephalus procerus,1346502,Insecta,Animalia,Insecta,Orthoptera,Tettigoniidae,Neoconocephalus,Neoconocephalus procerus,,species
Parasubria vittipes,900014,Insecta,Animalia,Insecta,Orthoptera,Tettigoniidae,Parasubria,Parasubria vittipes,,species
Scaphura elegans,523869,Insecta,Animalia,Insecta,Orthoptera,Tettigoniidae,Scaphura,Scaphura elegans,,species
Stilpnochlora nanna,905774,Insecta,Animalia,Insecta,Orthoptera,Tettigoniidae,Stilpnochlora,Stilpnochlora nanna,,species
Stilpnochlora undulata,909668,Insecta,Animalia,Insecta,Orthoptera,Tettigoniidae,Stilpnochlora,Stilpnochlora undulata,,species
Theudoria melanocnemis,856075,Insecta,Animalia,Insecta,Orthoptera,Tettigoniidae,Theudoria,Theudoria melanocnemis,,species
Cranistus colliurides,808355,Insecta,Animalia,Insecta,Orthoptera,Trigonidiidae,Cranistus,Cranistus colliurides,,species
Ctenolepisma lineata,296177,Insecta,Animalia,Insecta,Zygentoma,Lepismatidae,Ctenolepisma,Ctenolepisma lineata,,species
Ctenolepisma longicaudata,183202,Insecta,Animalia,Insecta,Zygentoma,Lepismatidae,Ctenolepisma,Ctenolepisma longicaudata,Pececillo de plata gris,species
