scientific_name,taxon_id,iconic_taxon_name,kingdom,class,order,family,genus,species,common_name,taxon_rank
Pardosa flammula,817374,Arachnida,Animalia,Arachnida,Araneae,Lycosidae,Pardosa,Pardosa flammula,,species
Pavocosa gallopavo,817383,Arachnida,Animalia,Arachnida,Araneae,Lycosidae,Pavocosa,Pavocosa gallopavo,,species
Schizocosa malitiosa,462216,Arachnida,Animalia,Arachnida,Araneae,Lycosidae,Schizocosa,Schizocosa malitiosa,,species
Gelanor zonatus,795769,Arachnida,Animalia,Arachnida,Araneae,Mimetidae,Gelanor,Gelanor zonatus,,species
Teminius insularis,787774,Arachnida,Animalia,Arachnida,Araneae,Miturgidae,Teminius,Teminius insularis,,species
Oecobius navus,226250,Arachnida,Animalia,Arachnida,Araneae,Oecobiidae,Oecobius,Oecobius navus,Araña cosmopolita enana,species
Oxyopes salticus,83844,Arachnida,Animalia,Arachnida,Araneae,Oxyopidae,Oxyopes,Oxyopes salticus,Araña lince rayada,species
Peucetia flava,205921,Arachnida,Animalia,Arachnida,Araneae,Oxyopidae,Peucetia,Peucetia flava,,species
Mesabolivar charrua,810342,Arachnida,Animalia,Arachnida,Araneae,Pholcidae,Mesabolivar,Mesabolivar charrua,,species
Mesabolivar uruguayensis,810344,Arachnida,Animalia,Arachnida,Araneae,Pholcidae,Mesabolivar,Mesabolivar uruguayensis,,species
Pholcus phalangioides,67328,Arachnida,Animalia,Arachnida,Araneae,Pholcidae,Pholcus,Pholcus phalangioides,Araña patona,species
Thaumasia velox,298402,Arachnida,Animalia,Arachnida,Araneae,Pisauridae,Thaumasia,Thaumasia velox,,species
Aphirape flexa,810297,Arachnida,Animalia,Arachnida,Araneae,Salticidae,Aphirape,Aphirape flexa,,species
Aphirape misionensis,805294,Arachnida,Animalia,Arachnida,Araneae,Salticidae,Aphirape,Aphirape misionensis,,species
Asaphobelis physonychus,795965,Arachnida,Animalia,Arachnida,Araneae,Salticidae,Asaphobelis,Asaphobelis physonychus,,species
Breda tristis,810306,Arachnida,Animalia,Arachnida,Araneae,Salticidae,Breda,Breda tristis,,species
Colonus melanogaster,834883,Arachnida,Animalia,Arachnida,Araneae,Salticidae,Colonus,Colonus melanogaster,,species
Cotinusa trifasciata,805295,Arachnida,Animalia,Arachnida,Araneae,Salticidae,Cotinusa,Cotinusa trifasciata,,species
Cotinusa vittata,790001,Arachnida,Animalia,Arachnida,Araneae,Salticidae,Cotinusa,Cotinusa vittata,,species
Dendryphantes mordax,810316,Arachnida,Animalia,Arachnida,Araneae,Salticidae,Dendryphantes,Dendryphantes mordax,,species
Euophrys melanoleuca,817127,Arachnida,Animalia,Arachnida,Araneae,Salticidae,Euophrys,Euophrys melanoleuca,,species
Frigga quintensis,780129,Arachnida,Animalia,Arachnida,Araneae,Salticidae,Frigga,Frigga quintensis,,species
Gypogyna forceps,789722,Arachnida,Animalia,Arachnida,Araneae,Salticidae,Gypogyna,Gypogyna forceps,,species
Hasarius adansoni,347886,Arachnida,Animalia,Arachnida,Araneae,Salticidae,Hasarius,Hasarius adansoni,,species
Jollas flabellatus,1070892,Arachnida,Animalia,Arachnida,Araneae,Salticidae,Jollas,Jollas flabellatus,,species
Lyssomanes pauper,817234,Arachnida,Animalia,Arachnida,Araneae,Salticidae,Lyssomanes,Lyssomanes pauper,,species
Marma nigritarsis,815023,Arachnida,Animalia,Arachnida,Araneae,Salticidae,Marma,Marma nigritarsis,,species
Mburuvicha galianoae,817255,Arachnida,Animalia,Arachnida,Araneae,Salticidae,Mburuvicha,Mburuvicha galianoae,,species
Megafreya sutrix,623041,Arachnida,Animalia,Arachnida,Araneae,Salticidae,Megafreya,Megafreya sutrix,,species
Menemerus bivittatus,68062,Arachnida,Animalia,Arachnida,Araneae,Salticidae,Menemerus,Menemerus bivittatus,Araña saltarina gris de pared,species
Phiale roburifoliata,416823,Arachnida,Animalia,Arachnida,Araneae,Salticidae,Phiale,Phiale roburifoliata,,species
Saitis variegatus,817435,Arachnida,Animalia,Arachnida,Araneae,Salticidae,Saitis,Saitis variegatus,,species
Salticus mutabilis,494190,Arachnida,Animalia,Arachnida,Araneae,Salticidae,Salticus,Salticus mutabilis,,species
Saphrys saitiformis,816829,Arachnida,Animalia,Arachnida,Araneae,Salticidae,Saphrys,Saphrys saitiformis,,species
Sarinda marcosi,817444,Arachnida,Animalia,Arachnida,Araneae,Salticidae,Sarinda,Sarinda marcosi,,species
Synemosyna aurantiaca,817489,Arachnida,Animalia,Arachnida,Araneae,Salticidae,Synemosyna,Synemosyna aurantiaca,,species
Titanattus andinus,810519,Arachnida,Animalia,Arachnida,Araneae,Salticidae,Titanattus,Titanattus andinus,,species
Titanattus notabilis,817516,Arachnida,Animalia,Arachnida,Araneae,Salticidae,Titanattus,Titanattus notabilis,,species
Tullgrenella quadripunctata,810373,Arachnida,Animalia,Arachnida,Araneae,Salticidae,Tullgrenella,Tullgrenella quadripunctata,,species
Scytodes globula,424379,Arachnida,Animalia,Arachnida,Araneae,Scytodidae,Scytodes,Scytodes globula,Araña Tigre,species
Segestria florentina,320827,Arachnida,Animalia,Arachnida,Araneae,Segestriidae,Segestria,Segestria florentina,,species
Selenops rapax,817452,Arachnida,Animalia,Arachnida,Araneae,Selenopidae,Selenops,Selenops rapax,,species
Selenops spixi,810365,Arachnida,Animalia,Arachnida,Araneae,Selenopidae,Selenops,Selenops spixi,,species
Loxosceles laeta,224147,Arachnida,Animalia,Arachnida,Araneae,Sicariidae,Loxosceles,Loxosceles laeta,Araña de rincón,species
Polybetes punctulatus,817417,Arachnida,Animalia,Arachnida,Araneae,Sparassidae,Polybetes,Polybetes punctulatus,,species
Polybetes pythagoricus,424036,Arachnida,Animalia,Arachnida,Araneae,Sparassidae,Polybetes,Polybetes pythagoricus,Arañón del monte,species
Polybetes rapidus,549432,Arachnida,Animalia,Arachnida,Araneae,Sparassidae,Polybetes,Polybetes rapidus,,species
Glenognatha lacteovittata,776624,Arachnida,Animalia,Arachnida,Araneae,Tetragnathidae,Glenognatha,Glenognatha lacteovittata,,species
Acanthoscurria cordubensis,779409,Arachnida,Animalia,Arachnida,Araneae,Theraphosidae,Acanthoscurria,Acanthoscurria cordubensis,,species
Catumiri parvum,797314,Arachnida,Animalia,Arachnida,Araneae,Theraphosidae,Catumiri,Catumiri parvum,,species
Eupalaestrus weijenberghi,423860,Arachnida,Animalia,Arachnida,Araneae,Theraphosidae,Eupalaestrus,Eupalaestrus weijenberghi,Araña Pollito de Collar,species
Grammostola anthracina,810330,Arachnida,Animalia,Arachnida,Araneae,Theraphosidae,Grammostola,Grammostola anthracina,,species
Grammostola burzaquensis,857610,Arachnida,Animalia,Arachnida,Araneae,Theraphosidae,Grammostola,Grammostola burzaquensis,,species
Grammostola quirogai,810332,Arachnida,Animalia,Arachnida,Araneae,Theraphosidae,Grammostola,Grammostola quirogai,,species
Homoeomma uruguayense,423863,Arachnida,Animalia,Arachnida,Araneae,Theraphosidae,Homoeomma,Homoeomma uruguayense,,species
Plesiopelma longisternale,810356,Arachnida,Animalia,Arachnida,Araneae,Theraphosidae,Plesiopelma,Plesiopelma longisternale,,species
Ariamnes longissimus,768537,Arachnida,Animalia,Arachnida,Araneae,Theridiidae,Ariamnes,Ariamnes longissimus,,species
Latrodectus geometricus,47383,Arachnida,Animalia,Arachnida,Araneae,Theridiidae,Latrodectus,Latrodectus geometricus,Viuda café,species
Latrodectus mirabilis,542056,Arachnida,Animalia,Arachnida,Araneae,Theridiidae,Latrodectus,Latrodectus mirabilis,,species
Nesticodes rufipes,297992,Arachnida,Animalia,Arachnida,Araneae,Theridiidae,Nesticodes,Nesticodes rufipes,,species
Parasteatoda tepidariorum,120583,Arachnida,Animalia,Arachnida,Araneae,Theridiidae,Parasteatoda,Parasteatoda tepidariorum,,species
Phoroncidia piratini,835900,Arachnida,Animalia,Arachnida,Araneae,Theridiidae,Phoroncidia,Phoroncidia piratini,,species
Steatoda grossa,61997,Arachnida,Animalia,Arachnida,Araneae,Theridiidae,Steatoda,Steatoda grossa,Araña parda de casa,species
Steatoda retorta,817479,Arachnida,Animalia,Arachnida,Araneae,Theridiidae,Steatoda,Steatoda retorta,,species
Steatoda triangulosa,81579,Arachnida,Animalia,Arachnida,Araneae,Theridiidae,Steatoda,Steatoda triangulosa,Falsa viuda negra triangulada,species
Theridion calcynatum,329257,Arachnida,Animalia,Arachnida,Araneae,Theridiidae,Theridion,Theridion calcynatum,,species
Theridion plaumanni,815245,Arachnida,Animalia,Arachnida,Araneae,Theridiidae,Theridion,Theridion plaumanni,,species
Misumenoides athleticus,817302,Arachnida,Animalia,Arachnida,Araneae,Thomisidae,Misumenoides,Misumenoides athleticus,,species
Misumenops callinurus,797963,Arachnida,Animalia,Arachnida,Araneae,Thomisidae,Misumenops,Misumenops callinurus,,species
Misumenops pallidus,702550,Arachnida,Animalia,Arachnida,Araneae,Thomisidae,Misumenops,Misumenops pallidus,,species
Sidymella lucida,817464,Arachnida,Animalia,Arachnida,Araneae,Thomisidae,Sidymella,Sidymella lucida,,species
Uraarachne runcinioides,1257381,Arachnida,Animalia,Arachnida,Araneae,Thomisidae,Uraarachne,Uraarachne runcinioides,,species
Paradossenus longipes,815121,Arachnida,Animalia,Arachnida,Araneae,Trechaleidae,Paradossenus,Paradossenus longipes,,species
Paratrechalea ornata,810351,Arachnida,Animalia,Arachnida,Araneae,Trechaleidae,Paratrechalea,Paratrechalea ornata,,species
Amblyomma triste,705073,Arachnida,Animalia,Arachnida,Ixodida,Ixodidae,Amblyomma,Amblyomma triste,,species
Rhipicephalus sanguineus,229905,Arachnida,Animalia,Arachnida,Ixodida,Ixodidae,Rhipicephalus,Rhipicephalus sanguineus,Garrapata café de perro,species
Acanthopachylus aculeatus,52908,Arachnida,Animalia,Arachnida,Opiliones,Gonyleptidae,Acanthopachylus,Acanthopachylus aculeatus,,species
Acanthopachylus robustus,1282834,Arachnida,Animalia,Arachnida,Opiliones,Gonyleptidae,Acanthopachylus,Acanthopachylus robustus,,species
Opisthoplatus prospicuus,1283137,Arachnida,Animalia,Arachnida,Opiliones,Gonyleptidae,Opisthoplatus,Opisthoplatus prospicuus,,species
Pachyloides thorellii,536418,Arachnida,Animalia,Arachnida,Opiliones,Gonyleptidae,Pachyloides,Pachyloides thorellii,,species
Parampheres bimaculatus,536062,Arachnida,Animalia,Arachnida,Opiliones,Gonyleptidae,Parampheres,Parampheres bimaculatus,,species
Bothriurus bonariensis,372075,Arachnida,Animalia,Arachnida,Scorpiones,Bothriuridae,Bothriurus,Bothriurus bonariensis,,species
Bothriurus rochensis,872692,Arachnida,Animalia,Arachnida,Scorpiones,Bothriuridae,Bothriurus,Bothriurus rochensis,,species
Tityus uruguayensis,1152753,Arachnida,Animalia,Arachnida,Scorpiones,Buthidae,Tityus,Tityus uruguayensis,,species
Accipiter bicolor,5137,Aves,Animalia,Aves,Accipitriformes,Accipitridae,Accipiter,Accipiter bicolor,Gavilán bicolor,species
Accipiter striatus,5097,Aves,Animalia,Aves,Accipitriformes,Accipitridae,Accipiter,Accipiter striatus,Gavilán Chico,species
Busarellus nigricollis,5346,Aves,Animalia,Aves,Accipitriformes,Accipitridae,Busarellus,Busarellus nigricollis,Águila Pampa,species
Buteo swainsoni,5196,Aves,Animalia,Aves,Accipitriformes,Accipitridae,Buteo,Buteo swainsoni,Gavilán langostero,species
Buteogallus meridionalis,5235,Aves,Animalia,Aves,Accipitriformes,Accipitridae,Buteogallus,Buteogallus meridionalis,Águila colorada,species
Buteogallus urubitinga,5238,Aves,Animalia,Aves,Accipitriformes,Accipitridae,Buteogallus,Buteogallus urubitinga,Águila negra,species
Circus buffoni,5177,Aves,Animalia,Aves,Accipitriformes,Accipitridae,Circus,Circus buffoni,Gavilán alilargo,species
Circus cinereus,5166,Aves,Animalia,Aves,Accipitriformes,Accipitridae,Circus,Circus cinereus,Gavilán ceniciento,species
Elanoides forficatus,5301,Aves,Animalia,Aves,Accipitriformes,Accipitridae,Elanoides,Elanoides forficatus,Halcón tijereta,species
Elanus leucurus,5277,Aves,Animalia,Aves,Accipitriformes,Accipitridae,Elanus,Elanus leucurus,Halcón Blanco,species
Geranoaetus albicaudatus,201043,Aves,Animalia,Aves,Accipitriformes,Accipitridae,Geranoaetus,Geranoaetus albicaudatus,Águila Cola Blanca,species
Geranoaetus melanoleucus,5422,Aves,Animalia,Aves,Accipitriformes,Accipitridae,Geranoaetus,Geranoaetus melanoleucus,Águila mora,species
Geranospiza caerulescens,5411,Aves,Animalia,Aves,Accipitriformes,Accipitridae,Geranospiza,Geranospiza caerulescens,Gavilán patas largas,species
Ictinia mississippiensis,5416,Aves,Animalia,Aves,Accipitriformes,Accipitridae,Ictinia,Ictinia mississippiensis,Milano de Mississippi,species
Parabuteo unicinctus,5355,Aves,Animalia,Aves,Accipitriformes,Accipitridae,Parabuteo,Parabuteo unicinctus,Gavilán mixto,species
Rostrhamus sociabilis,5349,Aves,Animalia,Aves,Accipitriformes,Accipitridae,Rostrhamus,Rostrhamus sociabilis,Caracolero,species
Rupornis magnirostris,201041,Aves,Animalia,Aves,Accipitriformes,Accipitridae,Rupornis,Rupornis magnirostris,Gavilán común,species
Pandion haliaetus,116999,Aves,Animalia,Aves,Accipitriformes,Pandionidae,Pandion,Pandion haliaetus,Águila pescadora,species
Amazonetta brasiliensis,7182,Aves,Animalia,Aves,Anseriformes,Anatidae,Amazonetta,Amazonetta brasiliensis,Pato brasilero,species
Anas bahamensis,6951,Aves,Animalia,Aves,Anseriformes,Anatidae,Anas,Anas bahamensis,Pato gargantilla,species
Anas flavirostris,6947,Aves,Animalia,Aves,Anseriformes,Anatidae,Anas,Anas flavirostris,Pato barcino,species
Anas georgica,6988,Aves,Animalia,Aves,Anseriformes,Anatidae,Anas,Anas georgica,Pato maicero,species
Anas platyrhynchos domesticus,236935,Aves,Animalia,Aves,Anseriformes,Anatidae,Anas,Anas platyrhynchos,Pato doméstico,subspecies
Anser anser,7018,Aves,Animalia,Aves,Anseriformes,Anatidae,Anser,Anser anser,Ganso común,species
Anser anser domesticus,120479,Aves,Animalia,Aves,Anseriformes,Anatidae,Anser,Anser anser,Ganso común doméstico,subspecies
Cairina moschata,7120,Aves,Animalia,Aves,Anseriformes,Anatidae,Cairina,Cairina moschata,Pato criollo,species
Cairina moschata domestica,204094,Aves,Animalia,Aves,Anseriformes,Anatidae,Cairina,Cairina moschata,Pato real doméstico,subspecies
Callonetta leucophrys,7188,Aves,Animalia,Aves,Anseriformes,Anatidae,Callonetta,Callonetta leucophrys,Pato de collar,species
Coscoroba coscoroba,7166,Aves,Animalia,Aves,Anseriformes,Anatidae,Coscoroba,Coscoroba coscoroba,Coscoroba,species
Cygnus melancoryphus,72789,Aves,Animalia,Aves,Anseriformes,Anatidae,Cygnus,Cygnus melancoryphus,Cisne de cuello negro,species
Dendrocygna autumnalis,6893,Aves,Animalia,Aves,Anseriformes,Anatidae,Dendrocygna,Dendrocygna autumnalis,Sirirí vientre negro,species
Dendrocygna bicolor,6899,Aves,Animalia,Aves,Anseriformes,Anatidae,Dendrocygna,Dendrocygna bicolor,Pato Canela,species
Dendrocygna viduata,6898,Aves,Animalia,Aves,Anseriformes,Anatidae,Dendrocygna,Dendrocygna viduata,Pato cara blanca,species
Heteronetta atricapilla,7156,Aves,Animalia,Aves,Anseriformes,Anatidae,Heteronetta,Heteronetta atricapilla,Pato de cabeza negra,species
Mareca sibilatrix,558442,Aves,Animalia,Aves,Anseriformes,Anatidae,Mareca,Mareca sibilatrix,Pato overo,species
Netta peposaca,7124,Aves,Animalia,Aves,Anseriformes,Anatidae,Netta,Netta peposaca,Pato picazo,species
Nomonyx dominicus,7172,Aves,Animalia,Aves,Anseriformes,Anatidae,Nomonyx,Nomonyx dominicus,Pato fierro,species
Oxyura vittata,7077,Aves,Animalia,Aves,Anseriformes,Anatidae,Oxyura,Oxyura vittata,Pato zambullidor,species
Spatula cyanoptera,558434,Aves,Animalia,Aves,Anseriformes,Anatidae,Spatula,Spatula cyanoptera,Pato colorado,species
Spatula platalea,558435,Aves,Animalia,Aves,Anseriformes,Anatidae,Spatula,Spatula platalea,Pato cuchara,species
Spatula versicolor,558431,Aves,Animalia,Aves,Anseriformes,Anatidae,Spatula,Spatula versicolor,Pato capuchino,species
Anhima cornuta,6908,Aves,Animalia,Aves,Anseriformes,Anhimidae,Anhima,Anhima cornuta,Aruco,species
Chauna torquata,6910,Aves,Animalia,Aves,Anseriformes,Anhimidae,Chauna,Chauna torquata,Chajá,species
Chaetura meridionalis,6581,Aves,Animalia,Aves,Caprimulgiformes,Apodidae,Chaetura,Chaetura meridionalis,Vencejo de tormenta,species
Chordeiles minor,19577,Aves,Animalia,Aves,Caprimulgiformes,Caprimulgidae,Chordeiles,Chordeiles minor,Añapero,species
Chordeiles nacunda,19661,Aves,Animalia,Aves,Caprimulgiformes,Caprimulgidae,Chordeiles,Chordeiles nacunda,Ñacundá,species
Hydropsalis torquata,19565,Aves,Animalia,Aves,Caprimulgiformes,Caprimulgidae,Hydropsalis,Hydropsalis torquata,Dormilón tijereta,species
Setopagis parvula,367507,Aves,Animalia,Aves,Caprimulgiformes,Caprimulgidae,Setopagis,Setopagis parvula,Dormilón Chico,species
Systellura longirostris,605123,Aves,Animalia,Aves,Caprimulgiformes,Caprimulgidae,Systellura,Systellura longirostris,Dormilón Patagónico,species
Nyctibius griseus,19667,Aves,Animalia,Aves,Caprimulgiformes,Nyctibiidae,Nyctibius,Nyctibius griseus,Urutaú,species
Chlorostilbon lucidus,6085,Aves,Animalia,Aves,Caprimulgiformes,Trochilidae,Chlorostilbon,Chlorostilbon lucidus,Picaflor verde,species
Eupetomena macroura,6065,Aves,Animalia,Aves,Caprimulgiformes,Trochilidae,Eupetomena,Eupetomena macroura,Colibrí Golondrina,species
Florisuga fusca,6420,Aves,Animalia,Aves,Caprimulgiformes,Trochilidae,Florisuga,Florisuga fusca,Picaflor negro,species
Heliomaster furcifer,5868,Aves,Animalia,Aves,Caprimulgiformes,Trochilidae,Heliomaster,Heliomaster furcifer,Picaflor de barbijo,species
Hylocharis chrysura,5979,Aves,Animalia,Aves,Caprimulgiformes,Trochilidae,Hylocharis,Hylocharis chrysura,Picaflor bronceado,species
Leucochloris albicollis,6521,Aves,Animalia,Aves,Caprimulgiformes,Trochilidae,Leucochloris,Leucochloris albicollis,Picaflor garganta blanca,species
Cariama cristata,14,Aves,Animalia,Aves,Cariamiformes,Cariamidae,Cariama,Cariama cristata,Seriema,species
Cathartes aura,4756,Aves,Animalia,Aves,Cathartiformes,Cathartidae,Cathartes,Cathartes aura,Buitre cabeza roja,species
Cathartes aura ruficollis,509518,Aves,Animalia,Aves,Cathartiformes,Cathartidae,Cathartes,Cathartes aura,Gallinazo Cabeza Roja Tropocal,subspecies
Cathartes burrovianus,4761,Aves,Animalia,Aves,Cathartiformes,Cathartidae,Cathartes,Cathartes burrovianus,Buitre cabeza amarilla,species
Coragyps atratus,4765,Aves,Animalia,Aves,Cathartiformes,Cathartidae,Coragyps,Coragyps atratus,Buitre cabeza negra,species
Charadrius collaris,4807,Aves,Animalia,Aves,Charadriiformes,Charadriidae,Charadrius,Charadrius collaris,Chorlito de collar,species
Charadrius falklandicus,4816,Aves,Animalia,Aves,Charadriiformes,Charadriidae,Charadrius,Charadrius falklandicus,Chorlito doble collar,species
Charadrius modestus,4809,Aves,Animalia,Aves,Charadriiformes,Charadriidae,Charadrius,Charadrius modestus,Chorlito pecho canela,species
Charadrius semipalmatus,4817,Aves,Animalia,Aves,Charadriiformes,Charadriidae,Charadrius,Charadrius semipalmatus,Chorlito palmado,species
Oreopholus ruficollis,4902,Aves,Animalia,Aves,Charadriiformes,Charadriidae,Oreopholus,Oreopholus ruficollis,Chorlo cabezón,species
Pluvialis dominica,4893,Aves,Animalia,Aves,Charadriiformes,Charadriidae,Pluvialis,Pluvialis dominica,Chorlo pampa,species
Pluvialis squatarola,4892,Aves,Animalia,Aves,Charadriiformes,Charadriidae,Pluvialis,Pluvialis squatarola,Chorlo gris,species
Vanellus chilensis,4867,Aves,Animalia,Aves,Charadriiformes,Charadriidae,Vanellus,Vanellus chilensis,Tero,species
Vanellus chilensis lampronotus,514142,Aves,Animalia,Aves,Charadriiformes,Charadriidae,Vanellus,Vanellus chilensis,,subspecies
Chionis albus,72660,Aves,Animalia,Aves,Charadriiformes,Chionidae,Chionis,Chionis albus,Paloma antártica,species
Haematopus ater,4852,Aves,Animalia,Aves,Charadriiformes,Haematopodidae,Haematopus,Haematopus ater,Ostrero negro,species
Haematopus palliatus,4840,Aves,Animalia,Aves,Charadriiformes,Haematopodidae,Haematopus,Haematopus palliatus,Ostrero común,species
